timestamp,energy_wh,meter_id,source_file,unit,hour,weekday,month,anomaly_flag,anomaly_score
2015-09-23 20:00:00,2074,1623189_FD1_NK_EDMI_10_D,1623189_FD1_NK_EDMI_10_D.csv,Wh,20,2,9,True,-0.004752336780727506
2015-09-30 20:00:00,2081,1623189_FD1_NK_EDMI_10_D,1623189_FD1_NK_EDMI_10_D.csv,Wh,20,2,9,True,-0.004752336780727506
2013-11-24 18:00:00,1874,1625530_FD3_NK_EDMI_21_D,1625530_FD3_NK_EDMI_21_D.csv,Wh,18,6,11,True,-0.004751694962121578
2013-11-10 18:30:00,1911,1625563_FD3_NK_EDMI_23_D,1625563_FD3_NK_EDMI_23_D.csv,Wh,18,6,11,True,-0.004751694962121578
2013-09-18 05:30:00,1815,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,5,2,9,True,-0.004747456384552873
2013-09-25 05:00:00,1817,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,5,2,9,True,-0.004747456384552873
2015-09-09 05:30:00,1830,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,5,2,9,True,-0.004747456384552873
2016-02-13 12:30:00,2092,1625530_FD3_NK_EDMI_21_D,1625530_FD3_NK_EDMI_21_D.csv,Wh,12,5,2,True,-0.004746965247248047
2014-01-08 23:00:00,1238,1623189_FD1_L2_EDMI_7_D,1623189_FD1_L2_EDMI_7_D.csv,Wh,23,2,1,True,-0.0047461189555484395
2017-01-18 23:30:00,1255,1621554_FD4_NK_EDMI_4_D,1621554_FD4_NK_EDMI_4_D.csv,Wh,23,2,1,True,-0.0047461189555484395
2013-10-18 18:00:00,2335,1625530_FD3_NK_EDMI_21_D,1625530_FD3_NK_EDMI_21_D.csv,Wh,18,4,10,True,-0.00474177551706223
2013-05-30 19:30:00,2323,1625529_FD2_L2_EDMI_14_D,1625529_FD2_L2_EDMI_14_D.csv,Wh,19,3,5,True,-0.0047410329033285015
2013-05-16 19:00:00,2176,1623101_FD4_L1_EDMI_5_D,1623101_FD4_L1_EDMI_5_D.csv,Wh,19,3,5,True,-0.0047410329033285015
2014-02-24 04:30:00,1261,1623189_FD1_L2_EDMI_7_D,1623189_FD1_L2_EDMI_7_D.csv,Wh,4,0,2,True,-0.004734391859146148
2015-09-16 13:00:00,2045,1623189_FD1_NK_EDMI_10_D,1623189_FD1_NK_EDMI_10_D.csv,Wh,13,2,9,True,-0.004731449247868502
2015-12-15 17:30:00,1937,1625530_FD3_NK_EDMI_21_D,1625530_FD3_NK_EDMI_21_D.csv,Wh,17,1,12,True,-0.004727852824956469
2016-09-18 21:30:00,1953,1625529_FD2_L2_EDMI_14_D,1625529_FD2_L2_EDMI_14_D.csv,Wh,21,6,9,True,-0.004727168997162301
2014-02-08 16:00:00,2195,1623189_FD1_L2_EDMI_7_D,1623189_FD1_L2_EDMI_7_D.csv,Wh,16,5,2,True,-0.004721798451602921
2015-02-28 16:30:00,2488,1625530_FD3_NK_EDMI_21_D,1625530_FD3_NK_EDMI_21_D.csv,Wh,16,5,2,True,-0.004721798451602921
2016-02-13 16:00:00,2423,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,16,5,2,True,-0.004721798451602921
2015-02-07 16:00:00,2400,1625530_FD3_NK_EDMI_21_D,1625530_FD3_NK_EDMI_21_D.csv,Wh,16,5,2,True,-0.004721798451602921
2016-02-27 16:00:00,2199,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,16,5,2,True,-0.004721798451602921
2013-04-14 06:30:00,1911,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,6,6,4,True,-0.004712244827977385
