meter_id,date,daily_energy_wh
1625529_FD2_L2_EDMI_14_D,2014-03-23,39357
1625529_FD2_L2_EDMI_14_D,2014-03-24,18697
1625529_FD2_L2_EDMI_14_D,2014-03-25,15787
1625529_FD2_L2_EDMI_14_D,2014-03-26,13732
1625529_FD2_L2_EDMI_14_D,2014-03-27,18305
1625529_FD2_L2_EDMI_14_D,2014-03-28,27259
1625529_FD2_L2_EDMI_14_D,2014-03-29,15771
1625529_FD2_L2_EDMI_14_D,2014-03-30,17152
1625529_FD2_L2_EDMI_14_D,2014-03-31,17610
1625529_FD2_L2_EDMI_14_D,2014-04-01,11729
1625529_FD2_L2_EDMI_14_D,2014-04-02,15141
1625529_FD2_L2_EDMI_14_D,2014-04-03,17571
1625529_FD2_L2_EDMI_14_D,2014-04-04,13648
1625529_FD2_L2_EDMI_14_D,2014-04-05,11321
1625529_FD2_L2_EDMI_14_D,2014-04-06,31725
1625529_FD2_L2_EDMI_14_D,2014-04-07,15854
1625529_FD2_L2_EDMI_14_D,2014-04-08,22127
1625529_FD2_L2_EDMI_14_D,2014-04-09,12112
1625529_FD2_L2_EDMI_14_D,2014-04-10,16899
1625529_FD2_L2_EDMI_14_D,2014-04-11,24054
1625529_FD2_L2_EDMI_14_D,2014-04-12,20438
1625529_FD2_L2_EDMI_14_D,2014-04-13,24174
1625529_FD2_L2_EDMI_14_D,2014-04-14,12000
1625529_FD2_L2_EDMI_14_D,2014-04-15,20158
1625529_FD2_L2_EDMI_14_D,2014-04-16,13351
1625529_FD2_L2_EDMI_14_D,2014-04-17,13797
1625529_FD2_L2_EDMI_14_D,2014-04-18,25061
1625529_FD2_L2_EDMI_14_D,2014-04-19,19023
1625529_FD2_L2_EDMI_14_D,2014-04-20,25028
1625529_FD2_L2_EDMI_14_D,2014-04-21,19458
1625529_FD2_L2_EDMI_14_D,2014-04-22,13452
1625529_FD2_L2_EDMI_14_D,2014-04-23,13500
1625529_FD2_L2_EDMI_14_D,2014-04-24,18403
1625529_FD2_L2_EDMI_14_D,2014-04-25,16478
1625529_FD2_L2_EDMI_14_D,2014-04-26,26422
1625529_FD2_L2_EDMI_14_D,2014-04-27,22015
1625529_FD2_L2_EDMI_14_D,2014-04-28,16164
1625529_FD2_L2_EDMI_14_D,2014-04-29,19018
1625529_FD2_L2_EDMI_14_D,2014-04-30,10404
1625529_FD2_L2_EDMI_14_D,2014-05-01,16616
1625529_FD2_L2_EDMI_14_D,2014-05-02,14109
1625529_FD2_L2_EDMI_14_D,2014-05-03,22981
1625529_FD2_L2_EDMI_14_D,2014-05-04,22463
1625529_FD2_L2_EDMI_14_D,2014-05-05,14373
1625529_FD2_L2_EDMI_14_D,2014-05-06,18448
1625529_FD2_L2_EDMI_14_D,2014-05-07,21391
1625529_FD2_L2_EDMI_14_D,2014-05-08,16696
1625529_FD2_L2_EDMI_14_D,2014-05-09,13250
1625529_FD2_L2_EDMI_14_D,2014-05-10,18444
1625529_FD2_L2_EDMI_14_D,2014-05-11,16180
1625529_FD2_L2_EDMI_14_D,2014-05-12,17780
1625529_FD2_L2_EDMI_14_D,2014-05-13,15716
1625529_FD2_L2_EDMI_14_D,2014-05-14,16457
1625529_FD2_L2_EDMI_14_D,2014-05-15,16102
1625529_FD2_L2_EDMI_14_D,2014-05-16,10553
1625529_FD2_L2_EDMI_14_D,2014-05-17,7645
1625529_FD2_L2_EDMI_14_D,2014-05-18,13763
1625529_FD2_L2_EDMI_14_D,2014-05-19,15834
1625529_FD2_L2_EDMI_14_D,2014-05-20,16562
1625529_FD2_L2_EDMI_14_D,2014-05-21,13187
1625529_FD2_L2_EDMI_14_D,2014-05-22,10072
1625529_FD2_L2_EDMI_14_D,2014-05-23,21481
1625529_FD2_L2_EDMI_14_D,2014-05-24,22542
1625529_FD2_L2_EDMI_14_D,2014-05-25,18635
1625529_FD2_L2_EDMI_14_D,2014-05-26,9606
1625529_FD2_L2_EDMI_14_D,2014-05-27,18672
1625529_FD2_L2_EDMI_14_D,2014-05-28,17609
1625529_FD2_L2_EDMI_14_D,2014-05-29,18850
1625529_FD2_L2_EDMI_14_D,2014-05-30,16332
1625529_FD2_L2_EDMI_14_D,2014-05-31,14043
1625529_FD2_L2_EDMI_14_D,2014-06-01,21600
1625529_FD2_L2_EDMI_14_D,2014-06-02,12748
1625529_FD2_L2_EDMI_14_D,2014-06-03,14979
1625529_FD2_L2_EDMI_14_D,2014-06-04,11710
1625529_FD2_L2_EDMI_14_D,2014-06-05,19724
1625529_FD2_L2_EDMI_14_D,2014-06-06,13853
1625529_FD2_L2_EDMI_14_D,2014-06-07,14219
1625529_FD2_L2_EDMI_14_D,2014-06-08,20293
1625529_FD2_L2_EDMI_14_D,2014-06-09,14969
1625529_FD2_L2_EDMI_14_D,2014-06-10,13821
1625529_FD2_L2_EDMI_14_D,2014-06-11,11752
1625529_FD2_L2_EDMI_14_D,2014-06-12,15785
1625529_FD2_L2_EDMI_14_D,2014-06-13,13569
1625529_FD2_L2_EDMI_14_D,2014-06-14,21339
1625529_FD2_L2_EDMI_14_D,2014-06-15,14925
1625529_FD2_L2_EDMI_14_D,2014-06-16,243
1625529_FD2_L2_EDMI_14_D,2014-06-17,13076
1625529_FD2_L2_EDMI_14_D,2014-06-18,11395
1625529_FD2_L2_EDMI_14_D,2014-06-19,15019
1625529_FD2_L2_EDMI_14_D,2014-06-20,15508
1625529_FD2_L2_EDMI_14_D,2014-06-21,7310
1625529_FD2_L2_EDMI_14_D,2014-06-22,374
1625529_FD2_L2_EDMI_14_D,2014-06-23,11843
1625529_FD2_L2_EDMI_14_D,2014-06-24,11995
1625529_FD2_L2_EDMI_14_D,2014-06-25,15379
1625529_FD2_L2_EDMI_14_D,2014-06-26,12029
1625529_FD2_L2_EDMI_14_D,2014-06-27,14554
1625529_FD2_L2_EDMI_14_D,2014-06-28,19805
1625529_FD2_L2_EDMI_14_D,2014-06-29,19459
1625529_FD2_L2_EDMI_14_D,2014-06-30,13064
1625529_FD2_L2_EDMI_14_D,2014-07-01,12484
1625529_FD2_L2_EDMI_14_D,2014-07-02,12104
1625529_FD2_L2_EDMI_14_D,2014-07-03,16479
1625529_FD2_L2_EDMI_14_D,2014-07-04,13123
1625529_FD2_L2_EDMI_14_D,2014-07-05,12903
1625529_FD2_L2_EDMI_14_D,2014-07-06,14954
1625529_FD2_L2_EDMI_14_D,2014-07-07,15593
1625529_FD2_L2_EDMI_14_D,2014-07-08,14259
1625529_FD2_L2_EDMI_14_D,2014-07-09,10631
1625529_FD2_L2_EDMI_14_D,2014-07-10,14726
1625529_FD2_L2_EDMI_14_D,2014-07-11,9790
1625529_FD2_L2_EDMI_14_D,2014-07-12,6192
1625529_FD2_L2_EDMI_14_D,2014-07-13,12056
1625529_FD2_L2_EDMI_14_D,2014-07-14,14330
1625529_FD2_L2_EDMI_14_D,2014-07-15,11746
1625529_FD2_L2_EDMI_14_D,2014-07-16,15542
1625529_FD2_L2_EDMI_14_D,2014-07-17,14838
1625529_FD2_L2_EDMI_14_D,2014-07-18,15045
1625529_FD2_L2_EDMI_14_D,2014-07-19,18260
1625529_FD2_L2_EDMI_14_D,2014-07-20,16468
1625529_FD2_L2_EDMI_14_D,2014-07-21,15063
1625529_FD2_L2_EDMI_14_D,2014-07-22,12110
1625529_FD2_L2_EDMI_14_D,2014-07-23,10169
1625529_FD2_L2_EDMI_14_D,2014-07-24,13117
1625529_FD2_L2_EDMI_14_D,2014-07-25,16470
1625529_FD2_L2_EDMI_14_D,2014-07-26,17284
1625529_FD2_L2_EDMI_14_D,2014-07-27,19847
1625529_FD2_L2_EDMI_14_D,2014-07-28,11369
1625529_FD2_L2_EDMI_14_D,2014-07-29,15054
1625529_FD2_L2_EDMI_14_D,2014-07-30,15238
1625529_FD2_L2_EDMI_14_D,2014-07-31,17501
1625529_FD2_L2_EDMI_14_D,2014-08-01,12239
1625529_FD2_L2_EDMI_14_D,2014-08-02,17078
1625529_FD2_L2_EDMI_14_D,2014-08-03,16511
1625529_FD2_L2_EDMI_14_D,2014-08-04,15291
1625529_FD2_L2_EDMI_14_D,2014-08-05,12309
1625529_FD2_L2_EDMI_14_D,2014-08-06,12299
1625529_FD2_L2_EDMI_14_D,2014-08-07,12691
1625529_FD2_L2_EDMI_14_D,2014-08-08,16505
1625529_FD2_L2_EDMI_14_D,2014-08-09,18379
1625529_FD2_L2_EDMI_14_D,2014-08-10,16967
1625529_FD2_L2_EDMI_14_D,2014-08-11,13558
1625529_FD2_L2_EDMI_14_D,2014-08-12,20153
1625529_FD2_L2_EDMI_14_D,2014-08-13,11586
1625529_FD2_L2_EDMI_14_D,2014-08-14,16602
1625529_FD2_L2_EDMI_14_D,2014-08-15,19390
1625529_FD2_L2_EDMI_14_D,2014-08-16,16935
1625529_FD2_L2_EDMI_14_D,2014-08-17,11887
1625529_FD2_L2_EDMI_14_D,2014-08-18,17608
1625529_FD2_L2_EDMI_14_D,2014-08-19,14934
1625529_FD2_L2_EDMI_14_D,2014-08-20,11052
1625529_FD2_L2_EDMI_14_D,2014-08-21,15706
1625529_FD2_L2_EDMI_14_D,2014-08-22,16856
1625529_FD2_L2_EDMI_14_D,2014-08-23,17013
1625529_FD2_L2_EDMI_14_D,2014-08-24,20872
1625529_FD2_L2_EDMI_14_D,2014-08-25,12447
1625529_FD2_L2_EDMI_14_D,2014-08-26,14484
1625529_FD2_L2_EDMI_14_D,2014-08-27,13220
1625529_FD2_L2_EDMI_14_D,2014-08-28,14037
1625529_FD2_L2_EDMI_14_D,2014-08-29,15126
1625529_FD2_L2_EDMI_14_D,2014-08-30,15667
1625529_FD2_L2_EDMI_14_D,2014-08-31,19155
1625529_FD2_L2_EDMI_14_D,2014-09-01,16956
1625529_FD2_L2_EDMI_14_D,2014-09-02,16356
1625529_FD2_L2_EDMI_14_D,2014-09-03,13433
1625529_FD2_L2_EDMI_14_D,2014-09-04,17038
1625529_FD2_L2_EDMI_14_D,2014-09-05,12435
1625529_FD2_L2_EDMI_14_D,2014-09-06,15911
1625529_FD2_L2_EDMI_14_D,2014-09-07,19369
1625529_FD2_L2_EDMI_14_D,2014-09-08,15490
1625529_FD2_L2_EDMI_14_D,2014-09-09,11544
1625529_FD2_L2_EDMI_14_D,2014-09-10,10771
1625529_FD2_L2_EDMI_14_D,2014-09-11,17396
1625529_FD2_L2_EDMI_14_D,2014-09-12,13863
1625529_FD2_L2_EDMI_14_D,2014-09-13,6610
1625529_FD2_L2_EDMI_14_D,2014-09-14,9250
1625529_FD2_L2_EDMI_14_D,2014-09-15,19524
1625529_FD2_L2_EDMI_14_D,2014-09-16,12834
1625529_FD2_L2_EDMI_14_D,2014-09-17,13061
1625529_FD2_L2_EDMI_14_D,2014-09-18,16264
1625529_FD2_L2_EDMI_14_D,2014-09-19,18316
1625529_FD2_L2_EDMI_14_D,2014-09-20,16367
1625529_FD2_L2_EDMI_14_D,2014-09-21,21629
1625529_FD2_L2_EDMI_14_D,2014-09-22,17407
1625529_FD2_L2_EDMI_14_D,2014-09-23,16088
1625529_FD2_L2_EDMI_14_D,2014-09-24,11321
1625529_FD2_L2_EDMI_14_D,2014-09-25,21039
1625529_FD2_L2_EDMI_14_D,2014-09-26,11558
1625529_FD2_L2_EDMI_14_D,2014-09-27,23365
1625529_FD2_L2_EDMI_14_D,2014-09-28,21038
1625529_FD2_L2_EDMI_14_D,2014-09-29,16973
1625529_FD2_L2_EDMI_14_D,2014-09-30,14058
1625529_FD2_L2_EDMI_14_D,2014-10-01,14287
1625529_FD2_L2_EDMI_14_D,2014-10-02,16979
1625529_FD2_L2_EDMI_14_D,2014-10-03,11943
1625529_FD2_L2_EDMI_14_D,2014-10-04,27095
1625529_FD2_L2_EDMI_14_D,2014-10-05,20264
1625529_FD2_L2_EDMI_14_D,2014-10-06,19363
1625529_FD2_L2_EDMI_14_D,2014-10-07,11500
1625529_FD2_L2_EDMI_14_D,2014-10-08,20369
1625529_FD2_L2_EDMI_14_D,2014-10-09,15588
1625529_FD2_L2_EDMI_14_D,2014-10-10,17755
1625529_FD2_L2_EDMI_14_D,2014-10-11,23129
1625529_FD2_L2_EDMI_14_D,2014-10-12,24495
1625529_FD2_L2_EDMI_14_D,2014-10-13,21012
1625529_FD2_L2_EDMI_14_D,2014-10-14,20985
1625529_FD2_L2_EDMI_14_D,2014-10-15,13400
1625529_FD2_L2_EDMI_14_D,2014-10-16,20556
1625529_FD2_L2_EDMI_14_D,2014-10-17,17562
1625529_FD2_L2_EDMI_14_D,2014-10-18,18914
1625529_FD2_L2_EDMI_14_D,2014-10-19,20091
1625529_FD2_L2_EDMI_14_D,2014-10-20,11710
1625529_FD2_L2_EDMI_14_D,2014-10-21,15245
1625529_FD2_L2_EDMI_14_D,2014-10-22,13699
1625529_FD2_L2_EDMI_14_D,2014-10-23,21109
1625529_FD2_L2_EDMI_14_D,2014-10-24,14819
1625529_FD2_L2_EDMI_14_D,2014-10-25,27486
1625529_FD2_L2_EDMI_14_D,2014-10-26,22376
1625529_FD2_L2_EDMI_14_D,2014-10-27,15411
1625529_FD2_L2_EDMI_14_D,2014-10-28,17523
1625529_FD2_L2_EDMI_14_D,2014-10-29,19663
1625529_FD2_L2_EDMI_14_D,2014-10-30,18419
1625529_FD2_L2_EDMI_14_D,2014-10-31,21313
1625529_FD2_L2_EDMI_14_D,2014-11-01,8846
1625529_FD2_L2_EDMI_14_D,2014-11-02,6875
1625529_FD2_L2_EDMI_14_D,2014-11-03,32176
1625529_FD2_L2_EDMI_14_D,2014-11-04,23552
1625529_FD2_L2_EDMI_14_D,2014-11-05,19824
1625529_FD2_L2_EDMI_14_D,2014-11-06,22578
1625529_FD2_L2_EDMI_14_D,2014-11-07,16192
1625529_FD2_L2_EDMI_14_D,2014-11-08,34281
1625529_FD2_L2_EDMI_14_D,2014-11-09,21496
1625529_FD2_L2_EDMI_14_D,2014-11-10,23492
1625529_FD2_L2_EDMI_14_D,2014-11-11,23254
1625529_FD2_L2_EDMI_14_D,2014-11-12,14875
1625529_FD2_L2_EDMI_14_D,2014-11-13,24353
1625529_FD2_L2_EDMI_14_D,2014-11-14,23401
1625529_FD2_L2_EDMI_14_D,2014-11-15,20657
1625529_FD2_L2_EDMI_14_D,2014-11-16,6900
1625529_FD2_L2_EDMI_14_D,2014-11-17,15696
1625529_FD2_L2_EDMI_14_D,2014-11-18,20860
1625529_FD2_L2_EDMI_14_D,2014-11-19,14300
1625529_FD2_L2_EDMI_14_D,2014-11-20,20050
1625529_FD2_L2_EDMI_14_D,2014-11-21,18317
1625529_FD2_L2_EDMI_14_D,2014-11-22,14257
1625529_FD2_L2_EDMI_14_D,2014-11-23,39267
1625529_FD2_L2_EDMI_14_D,2014-11-24,26185
1625529_FD2_L2_EDMI_14_D,2014-11-25,24632
1625529_FD2_L2_EDMI_14_D,2014-11-26,18905
1625529_FD2_L2_EDMI_14_D,2014-11-27,20200
1625529_FD2_L2_EDMI_14_D,2014-11-28,16644
1625529_FD2_L2_EDMI_14_D,2014-11-29,19530
1625529_FD2_L2_EDMI_14_D,2014-11-30,23663
1625529_FD2_L2_EDMI_14_D,2014-12-01,23650
1625529_FD2_L2_EDMI_14_D,2014-12-02,20765
1625529_FD2_L2_EDMI_14_D,2014-12-03,17568
1625529_FD2_L2_EDMI_14_D,2014-12-04,24176
1625529_FD2_L2_EDMI_14_D,2014-12-05,22126
1625529_FD2_L2_EDMI_14_D,2014-12-06,28208
1625529_FD2_L2_EDMI_14_D,2014-12-07,37871
1625529_FD2_L2_EDMI_14_D,2014-12-08,22244
1625529_FD2_L2_EDMI_14_D,2014-12-09,19534
1625529_FD2_L2_EDMI_14_D,2014-12-10,17885
1625529_FD2_L2_EDMI_14_D,2014-12-11,18776
1625529_FD2_L2_EDMI_14_D,2014-12-12,23457
1625529_FD2_L2_EDMI_14_D,2014-12-13,32764
1625529_FD2_L2_EDMI_14_D,2014-12-14,29122
1625529_FD2_L2_EDMI_14_D,2014-12-15,27533
1625529_FD2_L2_EDMI_14_D,2014-12-16,24253
1625529_FD2_L2_EDMI_14_D,2014-12-17,24230
1625529_FD2_L2_EDMI_14_D,2014-12-18,22549
1625529_FD2_L2_EDMI_14_D,2014-12-19,21489
1625529_FD2_L2_EDMI_14_D,2014-12-20,43186
1625529_FD2_L2_EDMI_14_D,2014-12-21,24983
1625529_FD2_L2_EDMI_14_D,2014-12-22,24037
1625529_FD2_L2_EDMI_14_D,2014-12-23,20687
1625529_FD2_L2_EDMI_14_D,2014-12-24,23400
1625529_FD2_L2_EDMI_14_D,2014-12-25,30367
1625529_FD2_L2_EDMI_14_D,2014-12-26,14153
1625529_FD2_L2_EDMI_14_D,2014-12-27,26517
1625529_FD2_L2_EDMI_14_D,2014-12-28,31483
1625529_FD2_L2_EDMI_14_D,2014-12-29,22667
1625529_FD2_L2_EDMI_14_D,2014-12-30,14825
1625529_FD2_L2_EDMI_14_D,2014-12-31,6002
1625529_FD2_L2_EDMI_14_D,2015-01-01,5575
1625529_FD2_L2_EDMI_14_D,2015-01-02,10179
1625529_FD2_L2_EDMI_14_D,2015-01-03,45417
1625529_FD2_L2_EDMI_14_D,2015-01-04,22782
1625529_FD2_L2_EDMI_14_D,2015-01-05,16500
1625529_FD2_L2_EDMI_14_D,2015-01-06,22145
1625529_FD2_L2_EDMI_14_D,2015-01-07,19991
1625529_FD2_L2_EDMI_14_D,2015-01-08,19238
1625529_FD2_L2_EDMI_14_D,2015-01-09,17235
1625529_FD2_L2_EDMI_14_D,2015-01-10,27597
1625529_FD2_L2_EDMI_14_D,2015-01-11,31769
1625529_FD2_L2_EDMI_14_D,2015-01-12,24667
1625529_FD2_L2_EDMI_14_D,2015-01-13,21329
1625529_FD2_L2_EDMI_14_D,2015-01-14,22587
1625529_FD2_L2_EDMI_14_D,2015-01-15,21704
1625529_FD2_L2_EDMI_14_D,2015-01-16,36485
1625529_FD2_L2_EDMI_14_D,2015-01-17,24701
1625529_FD2_L2_EDMI_14_D,2015-01-18,37732
1625529_FD2_L2_EDMI_14_D,2015-01-19,24334
1625529_FD2_L2_EDMI_14_D,2015-01-20,22525
1625529_FD2_L2_EDMI_14_D,2015-01-21,21381
1625529_FD2_L2_EDMI_14_D,2015-01-22,25330
1625529_FD2_L2_EDMI_14_D,2015-01-23,27350
1625529_FD2_L2_EDMI_14_D,2015-01-24,32111
1625529_FD2_L2_EDMI_14_D,2015-01-25,33364
1625529_FD2_L2_EDMI_14_D,2015-01-26,24938
1625529_FD2_L2_EDMI_14_D,2015-01-27,25402
1625529_FD2_L2_EDMI_14_D,2015-01-28,26187
1625529_FD2_L2_EDMI_14_D,2015-01-29,27705
1625529_FD2_L2_EDMI_14_D,2015-01-30,27230
1625529_FD2_L2_EDMI_14_D,2015-01-31,33764
1625529_FD2_L2_EDMI_14_D,2015-02-01,31007
1625529_FD2_L2_EDMI_14_D,2015-02-02,27006
1625529_FD2_L2_EDMI_14_D,2015-02-03,28045
1625529_FD2_L2_EDMI_14_D,2015-02-04,21662
1625529_FD2_L2_EDMI_14_D,2015-02-05,26669
1625529_FD2_L2_EDMI_14_D,2015-02-06,27469
1625529_FD2_L2_EDMI_14_D,2015-02-07,7061
1625529_FD2_L2_EDMI_14_D,2015-02-08,14634
1625529_FD2_L2_EDMI_14_D,2015-02-09,28366
1625529_FD2_L2_EDMI_14_D,2015-02-10,36183
1625529_FD2_L2_EDMI_14_D,2015-02-11,22033
1625529_FD2_L2_EDMI_14_D,2015-02-12,28207
1625529_FD2_L2_EDMI_14_D,2015-02-13,29399
1625529_FD2_L2_EDMI_14_D,2015-02-14,20549
1625529_FD2_L2_EDMI_14_D,2015-02-15,28526
1625529_FD2_L2_EDMI_14_D,2015-02-16,18429
1625529_FD2_L2_EDMI_14_D,2015-02-17,19843
1625529_FD2_L2_EDMI_14_D,2015-02-18,19081
1625529_FD2_L2_EDMI_14_D,2015-02-19,26245
1625529_FD2_L2_EDMI_14_D,2015-02-20,17419
1625529_FD2_L2_EDMI_14_D,2015-02-21,28157
1625529_FD2_L2_EDMI_14_D,2015-02-22,28581
1625529_FD2_L2_EDMI_14_D,2015-02-23,23553
1625529_FD2_L2_EDMI_14_D,2015-02-24,25980
1625529_FD2_L2_EDMI_14_D,2015-02-25,18936
1625529_FD2_L2_EDMI_14_D,2015-02-26,22409
1625529_FD2_L2_EDMI_14_D,2015-02-27,14004
1625529_FD2_L2_EDMI_14_D,2015-02-28,33457
1625529_FD2_L2_EDMI_14_D,2015-03-01,28983
1625529_FD2_L2_EDMI_14_D,2015-03-02,17106
1625529_FD2_L2_EDMI_14_D,2015-03-03,21703
1625529_FD2_L2_EDMI_14_D,2015-03-04,22710
1625529_FD2_L2_EDMI_14_D,2015-03-05,21506
1625529_FD2_L2_EDMI_14_D,2015-03-06,26457
1625529_FD2_L2_EDMI_14_D,2015-03-07,25905
1625529_FD2_L2_EDMI_14_D,2015-03-08,26918
1625529_FD2_L2_EDMI_14_D,2015-03-09,20877
1625529_FD2_L2_EDMI_14_D,2015-03-10,13403
1625529_FD2_L2_EDMI_14_D,2015-03-11,19880
1625529_FD2_L2_EDMI_14_D,2015-03-12,19235
1625529_FD2_L2_EDMI_14_D,2015-03-13,17272
1625529_FD2_L2_EDMI_14_D,2015-03-14,31774
1625529_FD2_L2_EDMI_14_D,2015-03-15,19479
1625529_FD2_L2_EDMI_14_D,2015-03-16,20204
1625529_FD2_L2_EDMI_14_D,2015-03-17,19918
1625529_FD2_L2_EDMI_14_D,2015-03-18,14602
1625529_FD2_L2_EDMI_14_D,2015-03-19,20706
1625529_FD2_L2_EDMI_14_D,2015-03-20,18552
1625529_FD2_L2_EDMI_14_D,2015-03-21,6319
1625529_FD2_L2_EDMI_14_D,2015-03-22,9447
1625529_FD2_L2_EDMI_14_D,2015-03-23,17524
1625529_FD2_L2_EDMI_14_D,2015-03-24,22883
1625529_FD2_L2_EDMI_14_D,2015-03-25,16704
1625529_FD2_L2_EDMI_14_D,2015-03-26,17986
1625529_FD2_L2_EDMI_14_D,2015-03-27,14141
1625529_FD2_L2_EDMI_14_D,2015-03-28,27779
1625529_FD2_L2_EDMI_14_D,2015-03-29,27016
1625529_FD2_L2_EDMI_14_D,2015-03-30,17626
1625529_FD2_L2_EDMI_14_D,2015-03-31,16768
1625529_FD2_L2_EDMI_14_D,2015-04-01,12182
1625529_FD2_L2_EDMI_14_D,2015-04-02,21134
1625529_FD2_L2_EDMI_14_D,2015-04-03,18080
1625529_FD2_L2_EDMI_14_D,2015-04-04,12491
1625529_FD2_L2_EDMI_14_D,2015-04-05,22545
1625529_FD2_L2_EDMI_14_D,2015-04-06,17543
1625529_FD2_L2_EDMI_14_D,2015-04-07,17464
1625529_FD2_L2_EDMI_14_D,2015-04-08,14224
1625529_FD2_L2_EDMI_14_D,2015-04-09,13346
1625529_FD2_L2_EDMI_14_D,2015-04-10,14685
1625529_FD2_L2_EDMI_14_D,2015-04-11,21016
1625529_FD2_L2_EDMI_14_D,2015-04-12,19376
1625529_FD2_L2_EDMI_14_D,2015-04-13,15524
1625529_FD2_L2_EDMI_14_D,2015-04-14,15002
1625529_FD2_L2_EDMI_14_D,2015-04-15,11251
1625529_FD2_L2_EDMI_14_D,2015-04-16,15902
1625529_FD2_L2_EDMI_14_D,2015-04-17,16625
1625529_FD2_L2_EDMI_14_D,2015-04-18,21134
1625529_FD2_L2_EDMI_14_D,2015-04-19,12966
1625529_FD2_L2_EDMI_14_D,2015-04-20,13291
1625529_FD2_L2_EDMI_14_D,2015-04-21,15787
1625529_FD2_L2_EDMI_14_D,2015-04-22,12559
1625529_FD2_L2_EDMI_14_D,2015-04-23,15475
1625529_FD2_L2_EDMI_14_D,2015-04-24,19704
1625529_FD2_L2_EDMI_14_D,2015-04-25,18286
1625529_FD2_L2_EDMI_14_D,2015-04-26,21577
1625529_FD2_L2_EDMI_14_D,2015-04-27,18352
1625529_FD2_L2_EDMI_14_D,2015-04-28,13214
1625529_FD2_L2_EDMI_14_D,2015-04-29,17728
1625529_FD2_L2_EDMI_14_D,2015-04-30,12612
1625529_FD2_L2_EDMI_14_D,2015-05-01,12535
1625529_FD2_L2_EDMI_14_D,2015-05-02,18642
1625529_FD2_L2_EDMI_14_D,2015-05-03,24898
1625529_FD2_L2_EDMI_14_D,2015-05-04,12765
1625529_FD2_L2_EDMI_14_D,2015-05-05,15748
1625529_FD2_L2_EDMI_14_D,2015-05-06,17913
1625529_FD2_L2_EDMI_14_D,2015-05-07,14341
1625529_FD2_L2_EDMI_14_D,2015-05-08,9569
1625529_FD2_L2_EDMI_14_D,2015-05-09,21221
1625529_FD2_L2_EDMI_14_D,2015-05-10,20034
1625529_FD2_L2_EDMI_14_D,2015-05-11,16857
1625529_FD2_L2_EDMI_14_D,2015-05-12,16920
1625529_FD2_L2_EDMI_14_D,2015-05-13,11690
1625529_FD2_L2_EDMI_14_D,2015-05-14,19102
1625529_FD2_L2_EDMI_14_D,2015-05-15,21146
1625529_FD2_L2_EDMI_14_D,2015-05-16,17229
1625529_FD2_L2_EDMI_14_D,2015-05-17,17075
1625529_FD2_L2_EDMI_14_D,2015-05-18,18120
1625529_FD2_L2_EDMI_14_D,2015-05-19,16872
1625529_FD2_L2_EDMI_14_D,2015-05-20,13976
1625529_FD2_L2_EDMI_14_D,2015-05-21,13284
1625529_FD2_L2_EDMI_14_D,2015-05-22,12306
1625529_FD2_L2_EDMI_14_D,2015-05-23,18020
1625529_FD2_L2_EDMI_14_D,2015-05-24,16605
1625529_FD2_L2_EDMI_14_D,2015-05-25,24004
1625529_FD2_L2_EDMI_14_D,2015-05-26,14901
1625529_FD2_L2_EDMI_14_D,2015-05-27,14034
1625529_FD2_L2_EDMI_14_D,2015-05-28,15294
1625529_FD2_L2_EDMI_14_D,2015-05-29,15994
1625529_FD2_L2_EDMI_14_D,2015-05-30,6136
1625529_FD2_L2_EDMI_14_D,2015-05-31,6623
1625529_FD2_L2_EDMI_14_D,2015-06-01,19964
1625529_FD2_L2_EDMI_14_D,2015-06-02,15156
1625529_FD2_L2_EDMI_14_D,2015-06-03,11333
1625529_FD2_L2_EDMI_14_D,2015-06-04,14120
1625529_FD2_L2_EDMI_14_D,2015-06-05,14927
1625529_FD2_L2_EDMI_14_D,2015-06-06,18151
1625529_FD2_L2_EDMI_14_D,2015-06-07,13922
1625529_FD2_L2_EDMI_14_D,2015-06-08,11732
1625529_FD2_L2_EDMI_14_D,2015-06-09,10734
1625529_FD2_L2_EDMI_14_D,2015-06-10,14642
1625529_FD2_L2_EDMI_14_D,2015-06-11,14339
1625529_FD2_L2_EDMI_14_D,2015-06-12,13730
1625529_FD2_L2_EDMI_14_D,2015-06-13,17519
1625529_FD2_L2_EDMI_14_D,2015-06-14,24609
1625529_FD2_L2_EDMI_14_D,2015-06-15,12843
1625529_FD2_L2_EDMI_14_D,2015-06-16,14396
1625529_FD2_L2_EDMI_14_D,2015-06-17,12286
1625529_FD2_L2_EDMI_14_D,2015-06-18,14775
1625529_FD2_L2_EDMI_14_D,2015-06-19,16545
1625529_FD2_L2_EDMI_14_D,2015-06-20,13007
1625529_FD2_L2_EDMI_14_D,2015-06-21,19180
1625529_FD2_L2_EDMI_14_D,2015-06-22,15944
1625529_FD2_L2_EDMI_14_D,2015-06-23,17970
1625529_FD2_L2_EDMI_14_D,2015-06-24,11994
1625529_FD2_L2_EDMI_14_D,2015-06-25,15998
1625529_FD2_L2_EDMI_14_D,2015-06-26,13713
1625529_FD2_L2_EDMI_14_D,2015-06-27,15495
1625529_FD2_L2_EDMI_14_D,2015-06-28,14335
1625529_FD2_L2_EDMI_14_D,2015-06-29,16443
1625529_FD2_L2_EDMI_14_D,2015-06-30,18272
1625529_FD2_L2_EDMI_14_D,2015-07-01,15206
